LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,GoldenTriangle
0.9385745360783441,-0.17288408397472538,-0.23213913885270238,-0.3318000128707457,-2.89107110294946,-0.42037973427864983,-0.35378606807195934,-0.25352007434846374,0.21277496434820534,2.562663054088496,0.0460220057623478,0.37207287907233433,0.13284643216868988,-0.02616591094707285,0.3563331166996338,-0.45920161047428776,-0.38889681686929545,-0.38953053732479453,-0.07957861522716407,-0.41998334919254476,0.32560164702753697,-0.6216064831486721,-0.25819600118638186,-0.418599098061464,0.11716160408217949,0.8487135747303757,-0.3681787165658824,-0.504681786783252,0.8068683185442791,-0.5039077887411623,0.7205168892356665,-0.44694166316856315,-0.503080506804719,-0.40667394078853625,2.9223807763598506,0.8769546553916752,-0.84131227597705,0.6093624634910053,0.706222327009088,1.0140831472899923,0.37460331698277805,-0.4310017331449696,0.14758758795060112,-0.3274257070653727,-0.2504289177596687,-0.3732908120021228,-0.43100408457300937,-0.03665414327077047,-0.09236921667370233,2.768336057572226,0.1490804327356674,-0.1511954730820921,-0.3087986016904843,-0.6259320317003401,-0.6043088539651322,-0.10593029788557465,-0.500416234037615,-0.387065792819759,-0.3673182079095585,-0.6910947404650881,-0.44556568581535283,-0.5956752841765774,0.14285714285714285,-0.18635823834819026,-0.7520903247696864,0.05651341229494533,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,-0.2989234858362482,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,0.5645740260825942,-0.12107875897664916,-1.2382402525119285,-0.5175948107669319,1.301730822465479,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
0.03006418942298328,0.031813242218397486,0.7053535561413328,-0.17923038818413886,0.6504909981636855,-0.5267312377062104,-0.35378606807195934,-0.25352007434846374,0.2581930472511881,0.17149288107086233,-0.2856071534075118,-0.5471709920025677,0.24605469610374736,0.1670237582490296,0.14596778274442818,1.802708108650025,1.0932321629770183,-0.3430901569624711,-0.36489706494406876,-0.15614765546902312,0.32560164702753697,-0.5388831869121569,0.1494046349252849,1.0624661031178575,0.18346574569585072,-0.8801295100136755,-0.4034835250037068,-0.1273443436691644,0.46523279325333905,-0.5039077887411623,0.6730041923198088,-0.3917016823275048,-0.48754419703574975,0.7797282687246272,0.013698659889186653,0.2773624026355062,0.6292039210299977,-0.1583943570364651,0.8150116480316361,0.6195062226724773,-0.32675014968351707,0.1901478234463101,-0.24504757342808145,-0.15221975149061007,-0.2106310248832673,-0.2693632563878953,-0.43895559065135176,-0.39586474732432025,-0.6946314076469952,-0.5024758970383443,-0.30747839251731396,-0.21307112604163422,-0.428122052874493,-0.2847927453088795,-0.4319537967703029,1.475575946328024,-0.500416234037615,-0.387065792819759,-0.3673182079095585,-0.6910947404650881,-0.44556568581535283,-0.1958384495922996,0.14285714285714285,-0.3892816534384417,-0.7159132050899927,0.05651341229494533,0.7801560468156057,1.5729852834692044,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,1.2907662277127832,-0.6245331625452001,-0.5488363854600233,0.6236854091553445,-0.3714103703629749,-0.011009026472655638,-0.1369032787470482,-0.06928352381597234,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
1.4777372184392359,0.02866405258465713,-0.48335349873882855,-0.29365760669909396,0.6504909981636855,-0.392392496534555,-0.35378606807195934,-0.24669828212272255,-0.26159167930515337,0.23495680005666464,-0.16953694769806094,-0.8710157946760143,-1.3905430325226256,0.7999664882578819,-0.4851282191211887,-0.4119142992730827,-1.0240949510891444,-0.3663103471436328,-0.9355339643778778,-0.5683909269120258,-0.8140041175688424,-1.2668481937934912,-0.7297339919822317,0.05645955137341256,-1.207901164474113,1.5591970342142327,-0.2622642912524094,-0.2930046845485199,0.8068683185442791,-0.5665765238891749,0.5610099781610017,-0.46702892892894804,-1.11417535771751,-1.0112100985022503,-0.21004611830086442,-0.1223657658686063,-2.461372493018716,-0.24912925400789346,-0.20760796958032013,0.2358897681832262,-0.28007513789136507,-0.4310017331449696,-0.41853752845587144,-0.38999926262778795,-0.2238969891754011,-0.13079318223559236,-0.45485860280803664,-0.3445489467452417,-0.6642141252746067,2.8134507052220266,-0.30747839251731396,-0.20482103898036194,-0.6162859566646608,-0.4551252886391725,-0.49396376047557544,0.4617898923449496,-0.09844253784346506,0.3424043551867097,0.2510462095870162,-0.6910947404650881,-0.44556568581535283,-0.1958384495922996,0.14285714285714285,-0.3892816534384417,-0.7159132050899927,0.6103448527854102,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,-0.23765188704758758,0.27945181924147205,-0.011009026472655638,-0.1369032787470482,0.867434352525392,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,-1.243673571617163,0.7213932098830057
0.1170943861820247,0.18612353427167472,0.3025685210166501,-0.29365760669909396,-0.05782142205894358,-0.47635420976683956,-0.35378606807195934,-0.25352007434846374,0.12698525219812834,0.13459525375353548,-0.11979257382258195,-0.8615084243222982,1.0040578546254362,0.7442721692103572,0.5666984506548394,-0.3882706436724801,0.6697667401637853,-0.2269892060566625,-0.174684765132799,0.10768803825449856,1.6931285645431924,-0.07563272798767137,0.7168486577474094,0.4290545705380218,1.5483109992203457,-0.2406943964782044,-0.1916546743767607,0.7285674175408391,0.6722846267629996,-0.4099046860191434,0.5745850344226754,-0.12052359456230921,-0.6118346751875039,-0.3991172388171148,0.013698659889186653,0.2773624026355062,-0.5173002325687169,0.8117710798118839,0.6409487343955581,0.5114673028367293,0.10560785428589728,-0.4310017331449696,-0.43679962898511254,-0.0521020625907457,-0.2504289177596687,-0.4425758490782744,-0.43895559065135176,-0.03665414327077047,-0.6216299299532627,-0.40096793982629214,-0.07919897989082328,-0.4069481719815326,-0.6208753201717381,-0.8914838809903286,-0.8307741473600306,-0.4708932773194876,-0.9023899302317651,-1.1165359408262276,-0.985682625406134,-0.6910947404650881,-0.44556568581535283,-0.9955121187608554,0.14285714285714285,-0.3892816534384417,-0.7159132050899927,-0.49731802819551946,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,1.611689954799884,-1.1474383656605847,-0.33467440476872784,-0.7570497844074386,0.654543926084173,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
-0.1355054531917789,-1.0420604228870627,-0.693868325459046,-0.14108798201248715,0.6504909981636855,-0.44276952447392576,-0.29028600457186404,-0.18530215209105177,0.19258914972465596,-0.6343512995395583,-0.30218861136600483,-0.9096394867379849,0.4921596177016984,1.011140781313081,-0.2221715516771816,-0.12030921353231759,-0.6006295282759119,0.12131364666076293,0.30084598439537524,0.1406674999699388,1.6931285645431924,2.0255389964198174,-0.026423090456218323,1.8309433301448639,0.3762577882340642,-0.619618908202928,-0.7565316093819502,1.4740389514979388,0.454880201577856,-0.472573421167156,0.4897409327872152,-0.07532724660144323,-0.8397005517990531,0.33388285241076315,-0.4337908964909155,-0.32222985012066235,0.37996388763897215,-0.30496611368261856,0.8980871295397638,1.0203462730775725,0.8339836962002811,-0.4310017331449696,-0.44593067924973306,-0.15221975149061007,-0.2238969891754011,-0.23472073784981978,-0.3355860116329003,-0.29323314616616314,-0.4391262357189315,-0.47991857321344383,-0.07919897989082328,-0.8524528732902352,0.012456843804924041,-0.19858323423580845,-0.13858225379587966,-0.5519961616381339,-0.09844253784346506,-1.1165359408262276,-0.6045158292527831,0.34554737023254406,-0.44556568581535283,-0.1958384495922996,0.14285714285714285,-0.3892816534384417,0.6708763826315987,-0.49731802819551946,-0.6901380414138046,-0.5101573892332555,2.936053160837744,-0.14285714285714285,-0.7566500735230034,-0.46611002667406065,0.1601367083449231,-0.5488363854600233,0.15923882786944998,-0.0991747429803467,0.5554053855454707,-0.5459087434609108,0.004518490683650356,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
-0.1418735163692695,-0.29255329005685876,0.033109542814771645,-0.2650508020703552,0.6504909981636855,-0.5155363426085725,-0.35378606807195934,-0.25352007434846374,0.05633490101571674,0.5318135656652393,-0.31877006932449775,-0.8710157946760143,-0.3470581649473139,0.6404254701529923,-0.43253688563238724,0.013671501537763557,-0.38889681686929545,-0.3663103471436328,-0.5551093647553386,-0.23859630975762358,0.09768049410826125,-0.7043297793851874,-0.4020550492257937,0.6619264575159027,0.24976988730952193,-0.9038122919964707,-0.1916546743767607,-0.49547843451217677,0.2581809597436785,-0.4099046860191434,0.6153102032076959,-0.4770725618091405,-0.4357564978058523,0.7646148647817843,0.013698659889186653,0.47722648688756264,0.5544319110126901,-0.11651671228042128,0.3739204009765755,-0.31683108257067377,-1.0207338776457888,0.1901478234463101,-0.40027542792663046,-0.3086536403966481,-0.2238969891754011,-0.2693632563878953,-0.4469070967296942,-0.39586474732432025,-0.7250486900193837,-0.5137545589507946,-0.5357578051438047,-0.2873219095930845,-0.7769136794123649,-0.606869202519166,-0.5788520303664566,-0.18703318220422097,-0.500416234037615,-0.387065792819759,-0.3673182079095585,-0.6910947404650881,-0.44556568581535283,-0.5956752841765774,0.14285714285714285,-0.3892816534384417,-0.7159132050899927,0.05651341229494533,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,0.6321298924514517,-0.5716756594720355,-0.011009026472655638,-0.30274202738321004,0.6233199968727938,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
0.03006418942298328,0.031813242218397486,0.7053535561413328,-0.17923038818413886,0.6504909981636855,-0.5267312377062104,-0.35378606807195934,-0.25352007434846374,0.2581930472511881,0.17149288107086233,-0.2856071534075118,-0.5471709920025677,0.24605469610374736,0.1670237582490296,0.14596778274442818,1.802708108650025,1.0932321629770183,-0.3430901569624711,-0.36489706494406876,-0.15614765546902312,0.32560164702753697,-0.5388831869121569,0.1494046349252849,1.0624661031178575,0.18346574569585072,-0.8801295100136755,-0.4034835250037068,-0.1273443436691644,0.46523279325333905,-0.5039077887411623,0.6730041923198088,-0.3917016823275048,-0.48754419703574975,0.7797282687246272,0.013698659889186653,0.2773624026355062,0.6292039210299977,-0.1583943570364651,0.8150116480316361,0.6195062226724773,-0.32675014968351707,0.1901478234463101,-0.24504757342808145,-0.15221975149061007,-0.2106310248832673,-0.2693632563878953,-0.43895559065135176,-0.39586474732432025,-0.6946314076469952,-0.5024758970383443,-0.30747839251731396,-0.21307112604163422,-0.428122052874493,-0.2847927453088795,-0.4319537967703029,1.475575946328024,-0.500416234037615,-0.387065792819759,-0.3673182079095585,-0.6910947404650881,-0.44556568581535283,-0.1958384495922996,0.14285714285714285,-0.3892816534384417,-0.7159132050899927,0.05651341229494533,0.7801560468156057,1.5729852834692044,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,1.2907662277127832,-0.6245331625452001,-0.5488363854600233,0.6236854091553445,-0.3714103703629749,-0.011009026472655638,-0.1369032787470482,-0.06928352381597234,-0.45449929924939275,-0.5290400570128865,0.142857142857143,-0.20416845743157042,0.7876599286908699,0.7213932098830057
-0.27135746764491664,-0.5287425125873851,-0.7121129437747983,1.2701810463386258,-0.05782142205894358,3.430664179308807,-0.16328587757167357,1.2882049686690475,0.349029213057149,-0.4114896305429035,-0.31877006932449775,-0.6434331168339411,-0.7285207934241378,0.4982889267504547,-0.9584502205204012,-0.7350442591479844,-0.8123622396825284,0.35351554847237976,-0.9355339643778778,-0.25508604061534373,-1.4977675763266702,1.6119225152372405,-0.8895773786926893,-0.9588618758501474,-0.8457785448917541,-1.0695917658760372,-0.4740931418793554,-0.624325366307231,-2.588781751014152,0.3107857681830013,0.31665896545087646,-0.5272907262101026,1.0194778505542685,0.401893170153556,-0.4337908964909155,-0.7219580186247748,0.7039759310473054,-1.6729691757133838,-1.6772527972122053,-0.9963802305230615,-2.1912940418016196,-0.4310017331449696,-0.44593067924973306,-0.6465508404336904,-0.26369488205180247,-0.13079318223559236,-0.3991980602596397,-0.5498121490615558,-0.5851291911063964,-0.5701478685130458,-0.7640372177702953,-1.2113316604555793,-0.5382667770443473,0.7409012725737011,0.805039230963845,-0.6736504881160988,0.7055048545448349,-0.387065792819759,0.021490264189128246,1.0366421106976322,0.8387118791818401,0.6038352195762562,0.14285714285714285,0.8282588371030669,0.9964704597488419,0.05651341229494533,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,0.15880310185050697,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,-0.8203212344789824,-0.01781696927979153,1.6208039224367068,0.5718491809909707,-1.2160532875793395,-0.45449929924939275,1.3226001425322162,0.142857142857143,-0.20416845743157042,-1.243673571617163,-1.3579166303680104
0.09799019664955237,-0.276807341888157,-1.2664686541380374,-0.3318000128707457,-0.05782142205894358,3.755316137140308,-0.29028600457186404,0.6128475383206686,-0.8368873960762455,1.5735950783686214,-0.4514217329924416,-0.9197410677388081,-1.8581423835587323,0.6433262159367179,-1.0110415540092026,-0.7350442591479844,0.03456860594393674,-0.435970917687118,-1.2208524140947825,0.2725853468316995,-1.4977675763266702,0.5199750049152387,-0.961506902712395,-1.5410415932948491,-1.374171550366858,0.42242349904006193,-0.5447027587550042,-0.4586650254278755,0.27888614309464455,-0.5979108914631812,-0.6471700291279503,-0.5323125426501988,-0.34253863919203664,1.0819963475814844,-0.4337908964909155,-0.5220939343727188,0.15564785758704922,-2.308113454513382,-3.1686554890485996,-2.0157039524516422,-2.104085467137334,-0.4310017331449696,-0.41853752845587144,-0.6340361293212072,-0.26369488205180247,0.042419410454786456,-0.41510107241632455,-0.5498121490615558,-0.6581306688001289,-0.5701478685130458,-0.7640372177702953,-1.2773323569457575,-0.5703923215938882,1.1581021957975082,1.1163927942496246,0.056275470751718,1.5094522469331348,0.3424043551867097,1.1616283152332327,1.3821894809301762,0.8387118791818401,1.403508888744812,0.14285714285714285,1.0311822521933183,1.27382837729316,0.6103448527854102,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,0.15880310185050697,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,-1.3101012656531985,0.7957607677257685,1.3375967164276437,0.8862052135563894,-1.2529542948291508,-0.45449929924939275,1.3226001425322162,0.142857142857143,-0.20416845743157042,-1.243673571617163,-1.3579166303680104
-0.042107193255246395,0.5388327732505942,-0.6433447670461938,-0.3127288097849198,0.6504909981636855,-0.0901303288983301,-0.35378606807195934,-0.20576752876827537,-1.023606181344056,0.7397511052262505,-0.4182588170754557,-0.7670289314322472,-1.0459961422854944,0.7158448605298494,-0.9584502205204012,-0.7271630406144503,1.728430297196867,-0.5288516784117646,0.5861644341122801,-0.25508604061534373,1.009365105785365,0.07326920523805626,-0.9135538866992579,-1.5503564687739644,-0.8253772705490865,-0.21701161449540915,-0.43878833344153106,-0.7255622412890596,-0.02133901549436333,-0.25323284814911196,0.683185484516064,-0.4770725618091405,-0.7257676134932785,1.3842644264383412,-0.21004611830086442,-0.32222985012066235,0.6292039210299977,-1.0029268596166827,-0.08892871028299511,-1.2061949444069788,-1.580834019151622,-0.4310017331449696,-0.44593067924973306,-0.5714625737587921,-0.26369488205180247,-0.3732908120021228,-0.40714956633798216,-0.4984963484824773,-0.7250486900193837,-0.5701478685130458,-0.5357578051438047,-1.2484570522313045,-0.6667689552425107,0.7311327581176768,0.7582685948908606,-0.3897903930008413,0.7055048545448349,-0.387065792819759,0.4442277774851056,0.6910947404650881,0.8387118791818401,0.6038352195762562,0.14285714285714285,1.0311822521933183,0.5502859836992863,0.6103448527854102,-0.6901380414138046,-0.5101573892332555,-0.3336424046406527,-0.14285714285714285,0.15880310185050697,-0.46611002667406065,-0.6245331625452001,-0.5488363854600233,-0.507875352523017,0.3295181415187372,1.1487919124216015,0.8375718703408497,-1.1848293583679606,-0.45449929924939275,1.3226001425322162,0.142857142857143,-0.20416845743157042,-1.243673571617163,-1.3579166303680104
-2.2688066176512125,-0.6169198223321151,-0.9549067105921157,0.030552845759945477,0.6504909981636855,-0.5547184754503054,-0.35378606807195934,-0.25352007434846374,3.760431884436612,1.5928801428046153,6.429883319782147,1.509986268282701,-0.6989882028323836,-1.6958351840593344,3.9325437939381294,3.5129325304269443,0.03456860594393674,-0.4824112980494412,2.107862832602438,-0.8322266206355474,-1.2698464234073943,-1.7135539934706738,-0.2741803398574276,-0.18572721108358334,-1.765876017746085,-0.2880599604437949,-0.9683604600088961,0.8298042925226676,0.6308742600610675,0.5614607087750514,-1.9809193068373827,0.5172470933299101,3.204918758055944,3.2432131114080116,-0.6575356746809665,-0.1223657658686063,1.052911977794741,-0.07463906752437739,0.09898011693777026,-2.2474396065920885,-0.4090455652117866,6.401643389359106,5.781445601221466,0.5548614263646819,1.5139443330941267,6.2780727473084275,0.5549826691414503,0.4765038625200151,0.18138632467779447,-0.4911972351258941,5.856065748397934,1.6143231580301745,1.210280719152089,-0.30385557449005357,-0.45741062036897856,1.5566788306466703,-0.500416234037615,-0.387065792819759,-0.0011290966090660719,-0.6910947404650881,-0.44556568581535283,-0.1958384495922996,-6.857142857142858,-0.7951284836189445,-0.6435589657306052,-1.0511494686859844,0.7801560468156057,1.5729852834692044,-0.3336424046406527,-0.14285714285714285,-0.7566500735230034,4.804518736486471,0.1601367083449231,0.062367771075002645,0.3112395271993788,1.3058114259254048,-1.2382402525119285,-0.29041713903406624,-0.9009754564463351,0.9374048047018729,-0.5290400570128865,-6.857142857142856,-0.20416845743157042,0.7876599286908699,0.7213932098830057
