Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.07703698430637822,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.534984181534161,-0.5508738173094853,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.22616428083578508,-0.596351157096927,-0.4040610178208841,0.8622623938410061,-0.672398177616631,-0.3573573849864613,-0.47588679971000886,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.25243225430557825,-0.33702814733532466,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.22616428083578508,-0.2067350677936014,-0.4040610178208841,-0.6446182951519001,-0.672398177616631,0.29118009147045,-0.47588679971000886,-0.33390726673596416,-0.47928122104532905,0.181591542260158,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.393531510068669,-0.4441941435044912,-0.4040610178208841,-0.11339846193940076
-0.04267086442188098,-1.057318012907296,-0.9859672464002527,-0.4040610178208841,0.19970047473539076,-0.672398177616631,-1.0058948614433725,-0.9264849289040271,-0.951320703342087,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-1.037392090385362,-0.9909566510969351,-0.4040610178208841,-0.9331504646133778
-0.04267086442188098,-0.22616428083578508,-0.2067350677936014,-0.4040610178208841,0.5712723618013777,0.5042986332124733,-1.0058948614433725,-0.25058773511299975,-0.33390726673596416,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.1811129655610258,-0.17247611219374123,-0.4040610178208841,-0.6804982779266622
-0.04267086442188098,0.6049894512357259,-0.2067350677936014,-0.4040610178208841,-0.9320269114125791,-0.672398177616631,1.5882550443842725,-0.13793820281449523,0.5922128881732202,-0.47928122104532905,1.367989618359858,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.03222285698055887,-0.24985972678095247,-0.4040610178208841,1.0522054113634636
-0.04267086442188098,0.882040695259563,0.1828810215097242,-0.4040610178208841,-0.10024309675161074,-0.672398177616631,0.9397175679273613,-0.02528867051599067,0.5922128881732202,-0.47928122104532905,0.7747905803100081,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,0.23442536363997182,-0.03581952786112226,-0.4040610178208841,0.9881812806553633
-0.04267086442188098,0.050886963188051935,0.5724971108130499,-0.4040610178208841,-0.8183169604309397,0.8965309034888413,-0.3573573849864613,0.42530945867802755,0.2835061698701587,0.5882087712829037,0.181591542260158,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.31439155656993906,0.39471193469396976,-0.4040610178208841,-0.26555707637542547
-0.04267086442188098,0.6049894512357259,0.9621132001163755,-0.4040610178208841,-1.3080755682022525,1.2887631737652094,0.29118009147045,0.7632580555735412,0.9009196064762816,0.5882087712829037,0.7747905803100081,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.6598750398727533,0.6927497323537632,-0.4040610178208841,0.4901707955904501
-0.04267086442188098,0.050886963188051935,0.1828810215097242,-0.4040610178208841,0.2444681719722567,0.5042986332124733,-0.3573573849864613,0.42530945867802755,0.2835061698701587,0.5882087712829037,0.181591542260158,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.306286556461539,0.36362620917603,-0.4040610178208841,0.01464979947680114
-0.04267086442188098,-0.22616428083578508,-0.596351157096927,-0.4040610178208841,-2.001079521428937,-0.672398177616631,-1.6544323379002839,-0.47588679971000886,-0.6426139850390256,-0.47928122104532905,-1.5980055718893922,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.23696050022268317,0.12910211227723273,-0.4040610178208841,-0.40859833042580307
-0.04267086442188098,2.267296915378748,2.520577557329678,2.424366106925306,-0.19425526094902912,2.8576922548706816,0.9397175679273613,3.1288982338421367,2.4444531979915887,3.7906787482676023,1.367989618359858,3.50168351991012,4.432410010750513,4.432410010750513,3.063918599157241,3.147802291172008,2.424366106925306,1.6782641578445776
-0.04267086442188098,0.882040695259563,1.7413453787230266,-0.4040610178208841,-2.806002717747786,0.8965309034888413,2.236792520841184,0.7632580555735412,1.2096263247793428,0.5882087712829037,2.5543876944595585,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.6989785239228712,0.6578317866061412,-0.4040610178208841,1.2635255643019112
6.2299462055946835,2.5443481594025847,3.689425825239655,2.424366106925306,-0.24439508185431894,2.8576922548706816,2.8853299972980953,3.804795427633164,3.0618666345977115,3.7906787482676023,3.1475867325094087,3.50168351991012,-0.4665694748158435,-0.4665694748158435,3.5669390952259374,3.7038632823674393,2.424366106925306,2.720884969945489
-0.04267086442188098,-0.22616428083578508,-0.2067350677936014,-0.4040610178208841,0.10926972631692167,-0.280165907340263,-0.3573573849864613,-0.3632372674115043,-0.33390726673596416,-0.47928122104532905,0.181591542260158,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.29928732276169534,-0.35227921667579043,-0.4040610178208841,-0.3968470659287463
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,0.25879383508805376,-0.280165907340263,-1.0058948614433725,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.6993538978797984,-0.6312726305545693,-0.4040610178208841,-0.8675054698367172
-0.04267086442188098,0.050886963188051935,0.1828810215097242,-0.4040610178208841,0.5506792210724194,0.8965309034888413,0.29118009147045,0.42530945867802755,0.2835061698701587,-0.47928122104532905,0.181591542260158,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,0.30666353321076695,0.40850403694191667,-0.4040610178208841,-0.034178730588554314
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.15761883933273685,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.5191511580665893,-0.5374707729528769,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.5032155248596221,-0.2067350677936014,-0.4040610178208841,-1.0224576598310482,-0.672398177616631,0.29118009147045,-0.5885363320085134,-0.33390726673596416,-0.47928122104532905,0.181591542260158,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.6760834372972513,-0.680624624070847,-0.4040610178208841,-0.11339846193940076
-0.04267086442188098,0.882040695259563,0.5724971108130499,-0.4040610178208841,-1.3331454786548975,0.11206636293610511,2.236792520841184,0.7632580555735412,1.2096263247793428,0.5882087712829037,1.9611886564097083,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.6286723601918689,0.6955704020659675,-0.4040610178208841,1.061930595774821
-0.04267086442188098,1.436143183307237,1.351729289419701,2.424366106925306,0.3930969267986515,2.0732277143179454,0.9397175679273613,2.1150524431555957,1.5183330430824042,2.7231887559393693,1.367989618359858,2.2018161526707574,2.7994168488950613,2.7994168488950613,2.0343401212399326,2.0960231877277313,2.424366106925306,1.1938284093538518
-0.04267086442188098,-0.5032155248596221,-0.2067350677936014,-0.4040610178208841,0.5121790014487148,0.11206636293610511,-1.0058948614433725,-0.02528867051599067,-0.33390726673596416,0.5882087712829037,-0.4116074957896921,0.9019487854313946,1.1664236870396087,1.1664236870396087,-0.14926628393354469,-0.05822926240221536,-0.4040610178208841,-0.7410780724890744
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,-0.9579921758099612,-0.672398177616631,0.9397175679273613,-0.5885363320085134,-0.33390726673596416,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.66025041382968,-0.6672604855033727,-0.4040610178208841,0.11494076371892174
-2.1335432210940692,-1.3343692569311332,-0.9859672464002527,2.424366106925306,1.2239853875148825,-1.064630447892999,-1.0058948614433725,-0.9264849289040271,-1.2600274216451484,-0.47928122104532905,-1.0048065338395422,-1.6977859490473313,-0.4665694748158435,-0.4665694748158435,-1.0610395277171365,-1.0002551346999233,2.424366106925306,-0.998795459390038
-0.04267086442188098,-0.22616428083578508,-0.2067350677936014,-0.4040610178208841,0.11732791181955753,-0.280165907340263,-1.0058948614433725,-0.5885363320085134,-0.025200548432902727,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.6840941932183443,-0.7059133870078443,-0.4040610178208841,-0.05909951564265672
-0.04267086442188098,0.6049894512357259,0.5724971108130499,-0.4040610178208841,0.2005958286801281,0.11206636293610511,-0.3573573849864613,0.42530945867802755,0.9009196064762816,0.5882087712829037,0.181591542260158,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.34547643101668896,0.3387459570249383,-0.4040610178208841,0.542848877818635
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.48442302916185787,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.534984181534161,-0.5734391750071134,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.5032155248596221,-0.2067350677936014,-0.4040610178208841,1.2750205623649096,0.8965309034888413,-0.3573573849864613,0.20001039408101842,-0.33390726673596416,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,0.07898528404166975,0.2195775249079812,-0.4040610178208841,-0.6237680355270794
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.2767009139828001,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.5191511580665893,-0.5374707729528769,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,0.32793820721188893,0.5724971108130499,-0.4040610178208841,-0.31512804348856704,2.4654599845943137,1.5882550443842725,0.5379589909765321,0.5922128881732202,-0.47928122104532905,1.367989618359858,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,0.44001120456785936,0.4829697173440891,-0.4040610178208841,0.7199282773087621
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.22022052534641132,-0.672398177616631,-0.3573573849864613,-0.701185864307018,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.8017030852951716,-0.7738818006246657,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,1.436143183307237,0.9621132001163755,2.424366106925306,0.5864933788619122,0.11206636293610511,1.5882550443842725,0.9885571201705503,1.2096263247793428,0.5882087712829037,1.367989618359858,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,1.1611991405699238,0.9266902424155534,2.424366106925306,1.7439091526212382
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.25603468313590405,-0.672398177616631,-0.3573573849864613,-0.8138353966055225,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.9117724423874416,-0.8976994745431169,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,3.92960437952177,2.9101936466330036,-0.4040610178208841,-3.229505133608537,-0.672398177616631,1.5882550443842725,1.2138561847675595,3.0618666345977115,-0.47928122104532905,1.367989618359858,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,1.883062493247688,1.4748533584168162,-0.4040610178208841,3.9403825735279576
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.6357378458224646,-0.280165907340263,-1.0058948614433725,-0.47588679971000886,-0.6426139850390256,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.41680197065121605,-0.39486160288278,-0.4040610178208841,-0.8675054698367172
-0.04267086442188098,0.050886963188051935,-0.2067350677936014,-0.4040610178208841,0.3545967071749468,0.5042986332124733,-0.3573573849864613,0.20001039408101842,-0.025200548432902727,0.5882087712829037,-0.4116074957896921,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.0940879150576123,0.11437627109007356,-0.4040610178208841,-0.27791616489819204
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.284759099485436,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.5508093513194569,-0.5868616722582887,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.17455747416480813,-0.672398177616631,0.29118009147045,-0.8138353966055225,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.9195004657466133,-0.8870781941095778,-0.4040610178208841,-0.40596442631439394
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.10024309675161074,-0.672398177616631,-0.3573573849864613,-0.701185864307018,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.8017030852951716,-0.7738818006246657,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.2767009139828001,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.5191511580665893,-0.5374707729528769,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.30080238037276996,-0.672398177616631,-0.3573573849864613,-0.701185864307018,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.8175282550804679,-0.787284844981274,-0.4040610178208841,-0.523274463276389
-2.1335432210940692,-1.057318012907296,-0.9859672464002527,2.424366106925306,1.6018247521940308,-1.064630447892999,-1.0058948614433725,-0.8138353966055225,-1.2600274216451484,-0.47928122104532905,-1.0048065338395422,-1.6977859490473313,-0.4665694748158435,-0.4665694748158435,-0.7784954541708294,-0.7638246541335677,2.424366106925306,-0.998795459390038
-0.04267086442188098,0.6049894512357259,0.5724971108130499,2.424366106925306,2.3870501617286584,1.2887631737652094,0.29118009147045,1.4391552493645685,0.5922128881732202,0.5882087712829037,0.181591542260158,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,1.4299678554048612,1.4656715921812289,2.424366106925306,0.4778117070676841
-0.04267086442188098,-0.5032155248596221,-0.596351157096927,-0.4040610178208841,0.32863144277756456,-0.672398177616631,-0.3573573849864613,-0.701185864307018,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.6450535386264306,-0.6972568489255646,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.22616428083578508,-0.596351157096927,-0.4040610178208841,0.7064708074567128,-0.672398177616631,-0.3573573849864613,-0.5885363320085134,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.3625094650801236,-0.46084582125377593,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,0.6049894512357259,-0.2067350677936014,-0.4040610178208841,1.110275436533243,0.5042986332124733,-0.3573573849864613,0.42530945867802755,-0.025200548432902727,0.5882087712829037,-0.4116074957896921,0.9019487854313946,1.1664236870396087,1.1664236870396087,0.6591839158325025,0.587198326433651,-0.4040610178208841,-0.27791616489819204
-0.04267086442188098,-0.780266768883459,-0.9859672464002527,-0.4040610178208841,1.0789380484674371,-0.672398177616631,-1.0058948614433725,-0.701185864307018,-0.951320703342087,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.6447708060645095,-0.6307279495066951,-0.4040610178208841,-0.9331504646133778
-0.04267086442188098,-0.780266768883459,-0.596351157096927,-0.4040610178208841,-0.10024309675161074,-0.672398177616631,-0.3573573849864613,-0.701185864307018,-0.6426139850390256,-0.47928122104532905,-0.4116074957896921,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.8017030852951716,-0.7738818006246657,-0.4040610178208841,-0.523274463276389
-0.04267086442188098,-0.5032155248596221,-0.2067350677936014,-0.4040610178208841,0.19343299712222956,0.5042986332124733,-1.0058948614433725,-0.3632372674115043,-0.33390726673596416,-0.47928122104532905,-1.0048065338395422,-0.3979185818079684,-0.4665694748158435,-0.4665694748158435,-0.4636648927896086,-0.40888713986553,-0.4040610178208841,-0.6804982779266622
